arm	mode	kind	code	ms
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	507
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	449
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	522
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	393
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	450
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	585
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	421
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	526
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	555
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	375
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	466
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	690
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	536
a03-128-spread	spread	hit	200	11
a03-128-spread	spread	miss	404	437
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	479
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	584
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	440
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	546
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	587
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	519
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	607
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	490
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	494
a03-128-spread	spread	hit	200	11
a03-128-spread	spread	miss	404	574
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	492
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	207
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	434
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	453
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	542
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	458
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	520
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	560
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	467
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	499
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	546
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	580
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	485
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	481
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	503
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	367
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	437
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	390
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	515
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	544
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	482
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	562
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	586
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	398
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	594
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	462
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	469
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	405
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	498
a03-128-spread	spread	hit	200	13
a03-128-spread	spread	miss	404	398
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	475
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	520
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	403
a03-128-spread	spread	hit	200	10
a03-128-spread	spread	miss	404	452
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	433
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	501
a03-128-spread	spread	hit	200	5
a03-128-spread	spread	miss	404	514
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	478
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	513
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	422
a03-128-spread	spread	hit	200	7
a03-128-spread	spread	miss	404	557
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	512
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	534
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	477
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	202
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	409
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	479
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	451
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	497
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	432
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	486
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	534
a03-128-spread	spread	hit	200	5
a03-128-spread	spread	miss	404	437
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	453
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	522
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	525
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	491
a03-128-spread	spread	hit	200	8
a03-128-spread	spread	miss	404	256
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	477
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	541
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	512
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	419
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	565
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	582
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	513
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	497
a03-128-spread	spread	hit	200	5
a03-128-spread	spread	miss	404	608
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	550
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	478
a03-128-spread	spread	hit	200	10
a03-128-spread	spread	miss	404	486
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	365
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	657
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	387
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	538
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	447
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	580
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	506
a03-128-spread	spread	hit	200	12
a03-128-spread	spread	miss	404	421
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	474
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	447
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	546
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	424
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	472
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	466
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	481
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	479
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	513
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	497
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	564
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	463
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	529
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	511
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	403
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	505
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	516
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	613
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	588
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	513
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	396
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	478
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	378
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	546
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	519
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	518
a03-128-spread	spread	hit	200	7
a03-128-spread	spread	miss	404	381
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	441
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	388
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	455
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	488
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	385
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	471
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	526
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	480
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	506
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	501
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	407
a03-128-spread	spread	hit	200	5
a03-128-spread	spread	miss	404	222
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	573
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	506
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	517
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	449
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	231
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	482
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	531
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	447
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	532
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	467
a03-128-spread	spread	hit	200	8
a03-128-spread	spread	miss	404	510
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	441
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	524
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	410
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	603
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	438
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	437
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	493
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	426
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	565
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	435
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	373
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	502
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	535
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	510
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	488
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	688
a03-128-spread	spread	hit	200	6
a03-128-spread	spread	miss	404	481
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	414
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	664
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	535
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	364
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	753
a03-128-spread	spread	hit	200	9
a03-128-spread	spread	miss	404	426
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	551
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	504
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	473
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	495
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	186
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	461
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	511
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	512
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	365
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	554
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	492
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	438
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	446
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	515
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	502
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	401
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	403
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	535
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	411
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	460
a03-128-spread	spread	hit	200	5
a03-128-spread	spread	miss	404	234
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	580
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	531
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	528
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	558
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	571
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	544
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	578
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	439
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	435
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	448
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	484
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	529
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	387
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	442
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	424
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	558
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	441
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	422
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	461
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	535
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	447
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	429
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	525
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	464
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	178
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	450
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	513
a03-128-spread	spread	hit	200	13
a03-128-spread	spread	miss	404	508
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	581
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	538
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	531
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	475
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	500
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	743
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	568
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	467
a03-128-spread	spread	hit	200	14
a03-128-spread	spread	miss	404	563
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	182
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	563
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	469
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	536
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	552
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	405
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	498
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	455
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	437
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	470
a03-128-spread	spread	hit	200	8
a03-128-spread	spread	miss	404	624
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	428
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	523
a03-128-spread	spread	hit	200	11
a03-128-spread	spread	miss	404	640
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	437
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	544
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	534
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	509
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	458
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	574
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	778
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	170
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	550
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	473
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	483
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	423
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	657
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	462
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	563
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	444
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	560
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	520
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	419
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	457
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	501
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	636
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	444
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	444
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	457
a03-128-spread	spread	hit	200	8
a03-128-spread	spread	miss	404	570
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	447
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	503
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	692
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	545
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	457
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	464
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	517
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	360
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	500
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	376
a03-128-spread	spread	hit	200	6
a03-128-spread	spread	miss	404	532
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	519
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	475
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	531
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	478
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	416
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	534
a03-128-spread	spread	hit	200	5
a03-128-spread	spread	miss	404	470
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	365
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	408
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	465
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	535
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	476
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	558
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	370
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	409
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	456
a03-128-spread	spread	hit	200	5
a03-128-spread	spread	miss	404	545
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	610
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	474
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	500
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	471
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	436
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	204
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	555
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	443
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	448
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	472
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	413
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	356
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	520
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	564
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	559
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	518
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	548
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	573
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	469
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	612
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	583
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	406
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	470
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	429
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	550
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	563
a03-128-spread	spread	hit	200	9
a03-128-spread	spread	miss	404	507
a03-128-spread	spread	hit	200	4
a03-128-spread	spread	miss	404	566
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	464
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	367
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	477
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	512
a03-128-spread	spread	hit	200	8
a03-128-spread	spread	miss	404	568
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	571
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	485
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	534
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	480
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	765
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	436
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	461
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	458
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	590
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	517
a03-128-spread	spread	hit	200	5
a03-128-spread	spread	miss	404	396
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	669
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	503
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	434
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	427
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	553
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	506
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	553
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	472
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	553
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	447
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	576
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	558
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	215
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	479
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	547
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	399
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	532
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	426
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	521
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	471
a03-128-spread	spread	hit	200	3
a03-128-spread	spread	miss	404	591
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	555
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	554
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	499
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	508
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	467
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	464
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	456
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	460
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	473
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	413
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	406
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	535
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	443
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	464
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	492
a03-128-spread	spread	hit	200	5
a03-128-spread	spread	miss	404	490
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	452
a03-128-spread	spread	hit	200	2
a03-128-spread	spread	miss	404	223
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	532
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	478
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	538
a03-128-spread	spread	hit	200	1
a03-128-spread	spread	miss	404	463
a03-128-spread	spread	hit	200	2
