# In-browser weeb-3 concurrency sweep. arms [16,32], rounds 2, block 160.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: [1]
# Scheduling probe: same-origin fetch p50 44ms (ceiling 500ms), document hidden. Judge the environment, do not assume it.
# round 0 pos 0 arm 16: peers 147/53 -> 147/53, focused false
# round 0 pos 1 arm 32: peers 147/53 -> 147/53, focused false
# round 1 pos 0 arm 32: peers 147/53 -> 147/53, focused false
# round 1 pos 1 arm 16: peers 147/53 -> 147/53, focused false
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
canary	0	2a86dcb414	894	2120	1226	94188	200	
16	0	3394816246	2133	3115	982	95692	200	
16	0	215ca63cf2	2133	3334	1201	94188	200	
16	0	1ca2415751	2134	3391	1257	97572	200	
16	0	5519e0e29e	2133	3408	1275	92684	200	
16	0	9bec5bbf46	3391	4374	983	90052	200	
16	0	759d773cf0	3334	4375	1041	95128	200	
16	0	924c258553	2133	5223	3090	95128	200	
16	0	e1a61f5675	2133	5225	3092	92120	200	
16	0	ee95debe60	2137	5230	3093	91180	200	
16	0	e0925c248a	2132	5230	3098	88736	200	
16	0	4d96d2ca92	2134	5230	3096	91368	200	
16	0	8b9ecb95da	2134	5231	3097	97948	200	
16	0	88a58fe55f	2134	5231	3097	91932	200	
16	0	126b6f611e	4374	5351	977	95316	200	
16	0	82669ccf33	3115	5412	2297	94000	200	
16	0	2dbea77417	2135	5665	3530	96820	200	
16	0	7dacfd52d5	2136	5862	3726	93248	200	
16	0	eeb601ae07	3408	6221	2813	97760	200	
16	0	b9ccd99aaa	2136	6624	4488	91556	200	
16	0	541584eb31	2137	6632	4495	94376	200	
16	0	ce1fa7485b	2137	7207	5070	94000	200	
16	0	ab0c9fac41	5223	7403	2180	92684	200	
16	0	e60ebd74c9	4375	8208	3833	92120	200	
16	0	37e3cbe67b	5225	8211	2986	93436	200	
16	0	851592d870	5230	8216	2986	92496	200	
16	0	9e4cd47cc5	5231	8219	2988	88360	200	
16	0	448eb18ce5	5230	8219	2989	94188	200	
16	0	c33dc92734	5412	8368	2956	90804	200	
16	0	aa2ac018be	5230	8395	3165	91180	200	
16	0	c787204559	5351	8401	3050	92120	200	
16	0	a748800abb	5231	8820	3589	93060	200	
16	0	60d0711b9f	7208	9204	1996	91932	200	
16	0	2e33e0bb1a	8219	9206	987	84600	200	
16	0	cfd063061b	5862	9331	3469	88924	200	
16	0	53f17689b9	6624	9381	2757	91180	200	
16	0	fe351f7184	6221	10214	3993	91744	200	
16	0	7f1b8ffbbd	5665	10215	4550	94376	200	
16	0	975f4388b7	7403	10217	2814	87420	200	
16	0	104834782a	6632	10217	3585	91744	200	
16	0	8818157eaa	9204	10400	1196	98324	200	
16	0	e32589948a	8211	11202	2991	88360	200	
16	0	4ee05d35cb	8368	11207	2839	92496	200	
16	0	9cf0752337	8216	11209	2993	88924	200	
16	0	cc7f0962c7	8395	11213	2818	90616	200	
16	0	32a4c63387	8820	11216	2396	93812	200	
16	0	36b7450063	8401	11224	2823	94000	200	
16	0	f742e1ed99	8208	11383	3175	92308	200	
16	0	5cda312906	10215	11387	1172	97572	200	
16	0	605a05fc2f	9206	11394	2188	91744	200	
16	0	d8ef824e00	9381	12214	2833	94752	200	
16	0	f72c41e9e8	11202	13207	2005	93248	200	
16	0	6169275a5a	8219	13212	4993	90052	200	
16	0	67572db0f0	9331	13215	3884	97760	200	
16	0	a2746f4dd9	10217	13219	3002	97384	200	
16	0	c7fbc19bcb	10217	13219	3002	94940	200	
16	0	01e125c19b	10214	13401	3187	98324	200	
16	0	2c703b79c4	11209	13406	2197	96068	200	
16	0	61bab77ade	10400	13408	3008	90616	200	
16	0	cb978c556d	11224	14216	2992	95128	200	
16	0	2e07f20dd2	11207	14216	3009	91180	200	
16	0	5b25863726	13212	14217	1005	93248	200	
16	0	07f56a4a5f	13207	14217	1010	93248	200	
16	0	d492dab839	11394	14408	3014	94000	200	
16	0	bae9320724	11216	14596	3380	91180	200	
16	0	a54a8e008d	11383	15201	3818	90616	200	
16	0	4cda285895	11213	15209	3996	93624	200	
16	0	3ae69552ad	12214	15227	3013	96632	200	
16	0	2109577b94	11387	15228	3841	91932	200	
16	0	8490161b1e	13219	16223	3004	90240	200	
16	0	07f1b6c272	13406	16224	2818	93624	200	
16	0	c02b42c35b	13408	16235	2827	86856	200	
16	0	6c417f5041	13401	17211	3810	87984	200	
16	0	6aa77160fc	14216	17212	2996	94188	200	
16	0	f43a3b5de1	14216	17215	2999	92872	200	
16	0	dbaded2bb9	13219	17218	3999	94000	200	
16	0	01e4605435	13215	17234	4019	96444	200	
16	0	eaa0f1d583	14217	17236	3019	91556	200	
16	0	dcee7763b4	14408	17394	2986	88736	200	
16	0	d87fc59875	14217	17398	3181	93436	200	
16	0	165ec7be3f	15201	18216	3015	90804	200	
16	0	88e4a0de09	15209	18225	3016	93436	200	
16	0	d0cc406fb6	15227	18227	3000	86668	200	
16	0	136619fa52	16223	18369	2146	93436	200	
16	0	cae4364276	17211	18409	1198	87608	200	
16	0	a830518370	14596	19219	4623	95692	200	
16	0	99891e5e9a	15228	19220	3992	94752	200	
16	0	c7234f517c	16224	19221	2997	86480	200	
16	0	3e0516aac7	16235	19226	2991	87608	200	
16	0	e235d31c53	17212	20211	2999	91368	200	
16	0	c785ce4130	17215	20212	2997	90428	200	
16	0	65dc54d319	17218	20215	2997	91932	200	
16	0	66b37efc2f	17234	20219	2985	94940	200	
16	0	80c6341a6a	17236	20221	2985	93624	200	
16	0	8e18efdda7	18216	20401	2185	96820	200	
16	0	a5dc91ca12	18225	21213	2988	92872	200	
16	0	95a185825f	18369	21214	2845	94564	200	
16	0	58da978700	18227	21219	2992	96256	200	
16	0	3bce0c3d91	17394	21219	3825	94376	200	
16	0	5396009889	17398	21227	3829	94376	200	
16	0	6e6e1beb9a	18409	21389	2980	97572	200	
16	0	13573eb17c	19219	22205	2986	97384	200	
16	0	3280615a96	19226	22218	2992	93812	200	
16	0	0805dcc642	20219	23206	2987	94940	200	
16	0	052374f0bf	19220	23206	3986	90804	200	
16	0	2598a7585c	21219	23213	1994	98136	200	
16	0	d28b943df1	20401	23213	2812	96068	200	
16	0	df97b72021	21213	23214	2001	92872	200	
16	0	17460fe815	20215	23215	3000	97196	200	
16	0	916e26eea6	20211	23216	3005	96632	200	
16	0	a7425fb3c9	20212	23216	3004	93060	200	
16	0	a98260e8c3	19221	23217	3996	95128	200	
16	0	8ed0940ebe	20221	23224	3003	90240	200	
16	0	4100742315	21214	24227	3013	98512	200	
16	0	b7ca6b4c5c	21219	24230	3011	91556	200	
16	0	95de8f55d8	21227	24387	3160	92872	200	
16	0	8923c81cb0	22218	25210	2992	88924	200	
16	0	86694732c1	21389	25212	3823	93812	200	
16	0	c88f96a7c3	22205	25213	3008	92308	200	
16	0	65edcd507e	23206	25396	2190	91556	200	
16	0	4b26f0d111	23215	26204	2989	91556	200	
16	0	8de8be4cf1	23213	26208	2995	93436	200	
16	0	45ad11bc31	23217	26209	2992	90616	200	
16	0	f43640c7f8	23214	26212	2998	92308	200	
16	0	64398da925	23216	26213	2997	94752	200	
16	0	55e5573342	23206	26355	3149	88548	200	
16	0	b021b1efa5	23213	26357	3144	89864	200	
16	0	9827a9bee8	23216	27203	3987	91744	200	
16	0	2bbeb9b2a4	24227	27208	2981	88924	200	
16	0	460327cb2f	24387	27209	2822	86668	200	
16	0	5dc25ea474	23224	27366	4142	91744	200	
16	0	cf17a50eec	25212	28271	3059	90428	200	
16	0	db363cca0f	24230	28274	4044	92308	200	
16	0	ae789b49b9	25213	28276	3063	90428	200	
16	0	8a5fd5d916	25396	28280	2884	92120	200	
16	0	cee4180efb	25210	28395	3185	87608	200	
16	0	f0fbca4c63	26208	29207	2999	95128	200	
16	0	8dc7cca78b	26204	29215	3011	88736	200	
16	0	86c4db7122	26212	29220	3008	97384	200	
16	0	3bd3a80c1d	26209	29234	3025	94000	200	
16	0	0b79fe5307	26355	29235	2880	94564	200	
16	0	b821aa4edb	26213	29238	3025	97572	200	
16	0	7c702294b8	28271	30209	1938	92684	200	
16	0	4c7315f161	27203	30225	3022	93624	200	
16	0	644a22c5d6	27366	30228	2862	99640	200	
16	0	7ab754e02d	27209	30228	3019	94188	200	
16	0	985d89986d	26357	30234	3877	95880	200	
16	0	b17fc34c73	28276	31213	2937	95316	200	
16	0	26ebb82364	27208	31215	4007	98512	200	
16	0	25ce2ee940	28280	31217	2937	90052	200	
16	0	f79c9e2438	28395	31220	2825	93624	200	
16	0	3c22863d2a	28274	31221	2947	94940	200	
16	0	8a911ba259	29207	32208	3001	92120	200	
16	0	9dc75f09a2	29234	32213	2979	97196	200	
16	0	4970b08187	29215	32217	3002	94376	200	
16	0	b7d8ce53ef	29220	32218	2998	88924	200	
16	0	af140a9391	29238	32218	2980	92308	200	
16	0	efe56c8475	29235	32219	2984	96256	200	
16	0	ba34fc8c79	30209	32238	2029	92120	200	
16	0	a70e8754e2	30228	33204	2976	94188	200	
16	0	24cfe8e22a	30225	33210	2985	93436	200	
32	0	be3488f0c0	33211	34467	1256	95128	200	
32	0	c5a17cafeb	33211	35212	2001	93248	200	
32	0	b59ea3d7e3	33211	36214	3003	94752	200	
32	0	c2d744d1da	33211	36219	3008	93248	200	
32	0	2a8ca86221	33211	36223	3012	92496	200	
32	0	571ff6d71d	33210	36225	3015	92120	200	
32	0	4ed5852707	33211	36226	3015	94188	200	
32	0	f83fe00de7	33210	36226	3016	90052	200	
32	0	03b6a701a7	33211	36377	3166	91556	200	
32	0	cc44f43b8c	33212	37207	3995	90052	200	
32	0	188eea05f1	33211	38210	4999	91368	200	
32	0	700ad7bac1	33211	38210	4999	93060	200	
32	0	7f6fa45acc	33213	38210	4997	95880	200	
32	0	923fb537dc	33210	38230	5020	94188	200	
32	0	1bff58a51f	33212	39202	5990	84600	200	
32	0	e9b297eaac	35212	41203	5991	94564	200	
32	0	9b0482bec8	33211	63815	30604	0	0	over-budget
32	0	2eaa1aaca9	33211	63816	30605	0	0	over-budget
32	0	74bd77eeae	33211	63817	30606	0	0	over-budget
32	0	a1925df1d3	33212	63817	30605	0	0	over-budget
32	0	c341c94ca2	33212	63817	30605	0	0	over-budget
32	0	bb55a2c5f7	33212	63818	30606	0	0	over-budget
32	0	3c5dd3cae7	33212	63818	30606	0	0	over-budget
32	0	f982bc50c4	33212	63818	30606	0	0	over-budget
32	0	cfa2043c0d	33212	63818	30606	0	0	over-budget
32	0	1d6c3cf1d2	33212	63819	30607	0	0	over-budget
32	0	e90d23d09f	33213	63819	30606	0	0	over-budget
32	0	de21625fe1	33213	63819	30606	0	0	over-budget
32	0	001a9f85aa	33213	63819	30606	0	0	over-budget
32	0	694e432fbd	33213	63819	30606	0	0	over-budget
32	0	a2a99b283c	33213	63819	30606	0	0	over-budget
32	0	229da1a546	33214	63819	30605	0	0	over-budget
32	0	2f150c3f6f	33215	63820	30605	0	0	over-budget
32	0	92a5cb4d1f	34467	64818	30351	0	0	over-budget
