# In-browser weeb-3 concurrency sweep. arms [4,16], rounds 2, block 90.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 38ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 16: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 16: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
16	0	5e6cabfd70	86361	91656	5295	816296	200	
16	0	8305a3956a	87879	91933	4054	803324	200	
16	0	24b5f29574	84888	92816	7928	822312	200	
16	0	cc19f2cea4	86129	93392	7263	839796	200	
16	0	85e33c1799	89721	93714	3993	815356	200	
16	0	a03a60bd30	80772	93733	12961	826636	200	
16	0	1a7cd44753	90499	95277	4778	823064	200	
16	0	e752c5f84f	87028	95719	8691	822312	200	
16	0	6ac818b3f8	90827	97892	7065	821372	200	
16	0	34883903cb	91933	97893	5960	836788	200	
16	0	c4cdd8076d	91656	97976	6320	810656	200	
16	0	d8001fc25c	73928	98114	24186	829832	200	
16	0	38293c688f	93392	98532	5140	792984	200	
16	0	f538d7c9e0	73928	98626	24698	853708	200	
16	0	fcae83de85	73928	99127	25199	803324	200	
16	0	17dea34fa5	93714	99289	5575	813288	200	
16	0	3347775490	93733	99349	5616	816108	200	
16	0	5a65251d87	73928	101495	27567	795992	200	
16	0	1c0ab43739	95277	102161	6884	813476	200	
16	0	24bd9a5192	92816	102949	10133	814040	200	
16	0	3c0308fad2	95719	103095	7376	822312	200	
16	0	b9d856320e	73928	103942	30014	0	0	over-budget
16	0	38c8cdfd53	73928	103943	30015	0	0	over-budget
16	0	1a8f2c01bc	73928	103944	30016	0	0	over-budget
16	0	22933d848a	97893	105547	7654	795992	200	
16	0	f739b1fcad	99289	106885	7596	809340	200	
16	0	e275059c58	99349	107715	8366	786216	200	
16	0	9fdd4c6381	99127	108570	9443	844872	200	
16	0	0481dba060	102949	110120	7171	800128	200	
16	0	cf19510edc	102161	110887	8726	821748	200	
16	0	c01a805736	98532	110950	12418	795240	200	
16	0	f29ac97b76	98626	111378	12752	791292	200	
16	0	44249c4e87	101496	111430	9934	824192	200	
16	0	64de23489a	103942	111474	7532	839608	200	
16	0	eb16d02fd8	103944	111477	7533	820620	200	
16	0	625573cc32	103095	111554	8459	834720	200	
16	0	8641d03c99	106885	111586	4701	779636	200	
16	0	f809fe8c75	98114	111696	13582	823628	200	
16	0	f3936889d1	97892	112018	14126	811408	200	
16	0	f9d6723cb4	103943	112152	8209	813664	200	
16	0	43123d029d	97976	113480	15504	816484	200	
16	0	9201d7f566	107717	115108	7391	741284	200	
16	0	ed28e65367	108570	115499	6929	820056	200	
16	0	469bb375c1	105547	118003	12456	801820	200	
16	0	f7fc9a1906	110120	119496	9376	835848	200	
16	0	eddc9700a5	111378	120614	9236	841488	200	
16	0	5e58fa5711	110887	121240	10353	804076	200	
16	0	9f80448900	112018	121455	9437	776064	200	
16	0	71a2964b3a	111474	122021	10547	799376	200	
16	0	fda285ba59	110950	122412	11462	843368	200	
16	0	919ef4f32e	111430	122736	11306	802760	200	
16	0	d6bf01b4a7	113480	122737	9257	838856	200	
16	0	d2327a3474	115499	123646	8147	785840	200	
16	0	5e7d35c515	115108	125264	10156	811784	200	
16	0	a5d2c3f0de	111696	125435	13739	812348	200	
16	0	329c0f4b26	111586	125498	13912	814792	200	
16	0	2efd6abf2b	111477	125610	14133	830960	200	
16	0	f707387f93	112152	125620	13468	798624	200	
16	0	6dcf42401c	120614	128578	7964	828704	200	
16	0	484b150306	121240	129026	7786	823628	200	
16	0	c642c5fd9e	121455	129810	8355	840548	200	
16	0	4f074b1aa4	119496	130109	10613	818928	200	
16	0	f38bf1fa7e	111554	130527	18973	820996	200	
16	0	53df210e3a	123646	131284	7638	839420	200	
16	0	899f2130d5	122736	131394	8658	820056	200	
16	0	70d25e1021	118003	131427	13424	849384	200	
16	0	c8babf24f7	122412	131527	9115	858784	200	
16	0	dbfca4c6b9	125620	131557	5937	789976	200	
16	0	f502eb25ab	122021	132244	10223	808024	200	
16	0	537c9b72e8	125610	132598	6988	786028	200	
16	0	9b6a51b8cc	122737	132714	9977	820808	200	
16	0	5997474352	125264	132766	7502	850512	200	
16	0	2a25397937	125435	133114	7679	811784	200	
16	0	86f6e0e455	125498	133316	7818	819680	200	
canary	1	0020fbf428	133316	137435	4119	4706580	200	
16	1	7e8f021eaf	137436	142362	4926	823440	200	
