# In-browser weeb-3 concurrency sweep. arms [1,4], rounds 2, block 90.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 38ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 1: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 1: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
4	0	c01a805736	201273	203470	2197	795240	200	
4	0	f29ac97b76	202026	204203	2177	791292	200	
4	0	9fdd4c6381	202706	204910	2204	844872	200	
4	0	f739b1fcad	202847	205798	2951	809340	200	
4	0	e275059c58	203470	206364	2894	786216	200	
4	0	44249c4e87	204203	206544	2341	824192	200	
4	0	cf19510edc	204910	207059	2149	821748	200	
4	0	625573cc32	206364	208819	2455	834720	200	
4	0	0481dba060	205798	208925	3127	800128	200	
4	0	f9d6723cb4	207059	209653	2594	813664	200	
4	0	64de23489a	206544	209689	3145	839608	200	
4	0	eb16d02fd8	208819	210853	2034	820620	200	
4	0	469bb375c1	208925	211023	2098	801820	200	
4	0	8641d03c99	209653	211632	1979	779636	200	
4	0	9201d7f566	209689	212142	2453	741284	200	
4	0	ed28e65367	210853	213325	2472	820056	200	
4	0	f7fc9a1906	211023	213793	2770	835848	200	
4	0	5e58fa5711	211632	214691	3059	804076	200	
4	0	fda285ba59	212142	215255	3113	843368	200	
4	0	eddc9700a5	213325	215330	2005	841488	200	
4	0	919ef4f32e	213793	215699	1906	802760	200	
4	0	71a2964b3a	214691	217432	2741	799376	200	
4	0	2efd6abf2b	215255	217537	2282	830960	200	
4	0	f38bf1fa7e	215330	217739	2409	820996	200	
4	0	329c0f4b26	215699	218465	2766	814792	200	
