# In-browser weeb-3 concurrency sweep. arms [1,4], rounds 2, block 45.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 39ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 1: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 1: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
4	0	61043f768a	124836	129397	4561	1679592	200	
4	0	980bac5d94	123487	130140	6653	1737872	200	
4	0	3eee06db10	123602	130223	6621	1707416	200	
4	0	fd8fde6608	123715	130429	6714	1739940	200	
4	0	7c84c3247f	129397	133058	3661	1725276	200	
4	0	67aa826d06	130140	136042	5902	1676020	200	
4	0	aec35744a9	133058	136324	3266	1755732	200	
4	0	39fdba15b7	130429	137042	6613	1708356	200	
4	0	db0a982f6a	130223	137048	6825	1731292	200	
4	0	0cb77f0f5f	136042	141292	5250	1708920	200	
4	0	fdf5368d9a	137048	141931	4883	1726028	200	
4	0	1ed0983554	136324	142427	6103	1725088	200	
4	0	7a0e4b64e1	137042	143706	6664	1708356	200	
4	0	bee4188a5f	141292	145655	4363	1697076	200	
4	0	8c4e281991	142427	146947	4520	1689932	200	
4	0	6a4eebe452	141931	147634	5703	1730164	200	
4	0	123e3c517e	143706	150207	6501	1756672	200	
4	0	9b37547149	145655	150822	5167	1734488	200	
4	0	abf40513da	146947	151225	4278	1719072	200	
4	0	9d2cc090b7	147634	151232	3598	1740128	200	
4	0	4141c12ee1	150207	156154	5947	1718884	200	
4	0	2369e7c99b	151225	157559	6334	1697264	200	
4	0	3f2ca91e60	151232	158015	6783	1742196	200	
4	0	91d03cbd11	150822	158272	7450	1750092	200	
4	0	3767edf46b	156154	158459	2305	1690496	200	
4	0	4d1b3bdbcc	157559	163073	5514	1738436	200	
4	0	3eb8523b10	158272	164383	6111	1732796	200	
4	0	04d5a0b7ed	158015	164556	6541	1686736	200	
4	0	6a5b34b319	158459	165087	6628	1749716	200	
canary	1	0020fbf428	165088	168387	3299	4706580	200	
4	1	d460efe3cf	168388	173350	4962	1738248	200	
4	1	b20aecde8d	168388	173612	5224	1686736	200	
4	1	d073d27a1b	168388	174861	6473	1720764	200	
4	1	94dfae9a80	168388	175680	7292	1710236	200	
4	1	8b4104d8c9	173350	176556	3206	1735240	200	
4	1	1961698a14	173612	176897	3285	1723772	200	
4	1	d0e4f5fffa	174861	178748	3887	1770772	200	
4	1	decdefbc2f	175681	182569	6888	1701776	200	
4	1	dd08129474	176897	182655	5758	1696512	200	
4	1	6e171f216e	178748	182798	4050	1731292	200	
4	1	0e601ad1e1	176556	183234	6678	1719824	200	
4	1	766f8136f4	182570	186176	3606	1681096	200	
4	1	5cc61dfa26	183234	187497	4263	1723584	200	
4	1	6908ca4fba	186176	189980	3804	1709296	200	
4	1	1c82c1abbe	182655	191060	8405	1732608	200	
4	1	73076d328f	187497	191922	4425	1752160	200	
4	1	250a37e4f6	182798	192943	10145	1723584	200	
4	1	8a6e978e31	189981	195754	5773	1731480	200	
4	1	95395f0133	191922	196365	4443	1740128	200	
4	1	92b0069042	191060	196440	5380	1712680	200	
4	1	402998d367	192943	196457	3514	1701776	200	
4	1	2a65bd2343	195755	199632	3877	1711928	200	
4	1	1408a78d8f	199632	202942	3310	1753476	200	
4	1	01526214be	196365	203199	6834	1684104	200	
4	1	e7922967fd	196440	203411	6971	1734112	200	
4	1	6e15d957ff	196457	203764	7307	1680908	200	
4	1	ce1b9ca1b6	202942	206826	3884	1693504	200	
4	1	e977a15364	203411	209256	5845	1693316	200	
4	1	0426d17df6	203764	209461	5697	1716440	200	
4	1	6c48c84088	203199	209696	6497	1740692	200	
4	1	27220ef0f5	206826	210691	3865	1722832	200	
4	1	89f84b426d	209256	214448	5192	1709860	200	
4	1	7e21a09fab	209461	215991	6530	1679592	200	
4	1	0fc3d5695a	209696	216342	6646	1761372	200	
4	1	3a2f36bf35	210691	217021	6330	1704972	200	
4	1	d2a183b3e6	214448	218088	3640	1714936	200	
4	1	485b339853	215991	219673	3682	1714184	200	
4	1	0b988ec297	218088	222502	4414	1697828	200	
4	1	2507387506	217021	222677	5656	1771148	200	
4	1	33480626a0	219673	223385	3712	1737496	200	
4	1	b3576cb850	216342	223467	7125	1746520	200	
4	1	9e0896e273	222502	228403	5901	1671508	200	
4	1	833db5ffb7	222677	229172	6495	1754228	200	
4	1	c4b43f7171	223467	230014	6547	1753664	200	
4	1	2fc71e2a37	223385	230379	6994	1705912	200	
1	1	3474c06156	230380	232570	2190	1718320	200	
1	1	05c4ec322f	232570	234748	2178	1721328	200	
1	1	b17e33261f	234749	237208	2459	1758740	200	
1	1	228b721449	237208	240002	2794	1702340	200	
1	1	c146e31e51	240002	241786	1784	1742196	200	
1	1	e30a3aa5f3	241786	243972	2186	1675268	200	
1	1	b33ff96ae3	243972	246004	2032	1714748	200	
1	1	2620594318	246004	248287	2283	1745392	200	
1	1	f9dae5245a	248287	250081	1794	1716252	200	
1	1	3176b9b68f	250081	252274	2193	1717380	200	
1	1	50f0d8c1c4	252274	254479	2205	1705348	200	
1	1	db1dc94653	254479	256662	2183	1750092	200	
1	1	fd83c276fc	256662	258458	1796	1719072	200	
1	1	83be41750f	258458	260635	2177	1745016	200	
1	1	5c532dcc6c	260635	262454	1819	1706664	200	
1	1	54dc92214c	262454	264612	2158	1702340	200	
1	1	f936593c11	264612	266536	1924	1697452	200	
1	1	ec7e1300f8	266536	268562	2026	1754792	200	
1	1	7c977d0d4e	268562	270684	2122	1726216	200	
1	1	57c2af4774	270684	272710	2026	1763628	200	
1	1	8594100c90	272710	274785	2075	1697076	200	
1	1	49c5bc5b3d	274786	277063	2277	1773968	200	
1	1	73a59bbb75	277063	279269	2206	1716252	200	
1	1	2a05c93bc9	279269	281251	1982	1724336	200	
1	1	00b82da226	281251	283459	2208	1746708	200	
1	1	c1a6f8be48	283459	285581	2122	1671320	200	
1	1	f976eba968	285581	287741	2160	1710988	200	
1	1	914ec65ed1	287741	289925	2184	1697264	200	
1	1	26e41c2d3c	289925	292106	2181	1733360	200	
1	1	a00556ba96	292107	294546	2439	1705160	200	
1	1	888c9fd712	294546	296859	2313	1732044	200	
1	1	ff2defebca	296859	299037	2178	1712680	200	
1	1	448f276bce	299037	301054	2017	1752160	200	
1	1	4394da54b0	301054	303215	2161	1664740	200	
1	1	e6fb6effad	303215	305220	2005	1731480	200	
1	1	71c760c9eb	305220	307243	2023	1687300	200	
1	1	ec73c8d83d	307243	309096	1853	1706664	200	
1	1	8750c88030	309096	311289	2193	1711928	200	
1	1	e15c110dc0	311289	313101	1812	1728472	200	
1	1	7d07d88c28	313101	315094	1993	1702716	200	
1	1	2dc7488a24	315094	317331	2237	1741820	200	
1	1	0e41f7f395	317331	319513	2182	1723772	200	
1	1	960466b477	319513	321541	2028	1755732	200	
1	1	f332487a59	321541	323444	1903	1704220	200	
1	1	31cfd1ec3a	323444	325421	1977	1744452	200	
warm	-1	2dc7488a24	325422	325434	12	1741820	200	
warm	-1	0e41f7f395	325434	325442	8	1723772	200	
warm	-1	960466b477	325442	325450	8	1755732	200	
warm	-1	f332487a59	325451	325457	6	1704220	200	
warm	-1	31cfd1ec3a	325458	325463	5	1744452	200	
